"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 26, 2018","15.488","15.050","15.050","15.050","0.01K","0.45%"
"Oct 25, 2018","15.419","14.955","14.970","14.825","0.42K","-0.29%"
"Oct 24, 2018","15.464","14.970","14.970","14.885","0.30K","-0.78%"
"Oct 23, 2018","15.586","14.870","15.030","14.870","0.40K","1.39%"
"Oct 22, 2018","15.373","14.885","14.885","14.775","0.09K","4.83%"
"Oct 21, 2018","14.665","14.680","14.680","14.655","-","-4.99%"
"Oct 19, 2018","15.436","14.805","14.930","14.805","0.35K","0.33%"
"Oct 18, 2018","15.385","14.805","14.845","14.720","0.50K","-0.40%"
"Oct 17, 2018","15.447","14.890","14.935","14.835","0.23K","-0.22%"
"Oct 16, 2018","15.481","15.080","15.080","15.040","0.00K","-0.18%"
"Oct 15, 2018","15.509","14.860","14.985","14.845","0.39K","5.79%"
"Oct 14, 2018","14.660","14.620","14.675","14.620","-","-4.89%"
"Oct 12, 2018","15.414","14.975","14.975","14.975","0.01K","0.12%"
"Oct 11, 2018","15.395","14.775","14.870","14.775","0.20K","1.96%"
"Oct 10, 2018","15.099","14.765","14.765","14.735","0.02K","-0.44%"
"Oct 09, 2018","15.165","14.715","14.775","14.715","0.03K","0.51%"
"Oct 08, 2018","15.088","14.835","14.835","14.835","0.02K","2.78%"
"Oct 07, 2018","14.680","14.665","14.695","14.665","-","-4.77%"
"Oct 05, 2018","15.415","15.010","15.010","15.010","0.14K","0.48%"
"Oct 04, 2018","15.342","14.860","14.960","14.770","1.25K","-0.48%"
"Oct 03, 2018","15.416","15.070","15.070","15.070","0.00K","-0.13%"
"Oct 02, 2018","15.436","15.270","15.270","15.090","0.07K","1.23%"
"Oct 01, 2018","15.248","14.815","14.815","14.585","0.69K","3.83%"
"Sep 30, 2018","14.685","14.690","14.720","14.685","-","-4.94%"
"Sep 28, 2018","15.448","14.500","14.910","14.475","0.38K","2.85%"
"Sep 27, 2018","15.020","14.590","14.590","14.590","0.01K","-0.74%"
"Sep 26, 2018","15.132","14.760","14.760","14.760","0.00K","-0.60%"
"Sep 25, 2018","15.224","14.535","14.710","14.535","0.51K","1.06%"
"Sep 24, 2018","15.065","14.615","14.635","14.600","0.01K","5.35%"
"Sep 23, 2018","14.300","14.325","14.330","14.295","-","-5.20%"
"Sep 21, 2018","15.084","14.750","14.750","14.750","0.00K","0.36%"
"Sep 20, 2018","15.030","14.510","14.545","14.475","0.23K","0.17%"
"Sep 19, 2018","15.005","14.370","14.495","14.365","0.11K","0.58%"
"Sep 18, 2018","14.918","14.440","14.440","14.340","0.48K","-0.27%"
"Sep 17, 2018","14.959","14.370","14.420","14.370","0.25K","6.24%"
"Sep 16, 2018","14.080","14.095","14.100","14.070","-","-5.35%"
"Sep 14, 2018","14.876","14.490","14.490","14.325","0.49K","-0.71%"
"Sep 13, 2018","14.983","14.525","14.525","14.435","0.44K","-0.27%"
"Sep 12, 2018","15.024","14.310","14.470","14.310","1.36K","0.97%"
"Sep 11, 2018","14.880","14.335","14.475","14.325","0.00K","-0.15%"
"Sep 10, 2018","14.903","14.400","14.400","14.360","0.81K","4.99%"
"Sep 09, 2018","14.195","14.170","14.205","14.170","-","-4.62%"
"Sep 07, 2018","14.883","14.365","14.460","14.310","0.80K","-0.03%"
"Sep 06, 2018","14.887","14.915","14.915","14.915","0.00K","-0.30%"
"Sep 05, 2018","14.932","14.545","14.545","14.545","0.00K","0.21%"
"Sep 04, 2018","14.900","14.800","14.800","14.800","0.01K","2.62%"
"Sep 03, 2018","14.520","14.560","14.590","14.430","-","-0.27%"
"Sep 02, 2018","14.560","14.565","14.575","14.550","-","-4.78%"
"Aug 31, 2018","15.291","14.775","14.830","14.735","0.19K","-0.25%"
"Aug 30, 2018","15.329","14.900","14.900","14.770","0.05K","-1.39%"
"Aug 29, 2018","15.545","15.000","15.000","14.910","0.08K","-0.52%"
"Aug 28, 2018","15.626","15.400","15.400","15.370","0.01K","-0.40%"
"Aug 27, 2018","15.688","15.060","15.150","15.055","0.13K","5.79%"
"Aug 26, 2018","14.830","14.835","14.840","14.800","-","-5.09%"
"Aug 24, 2018","15.626","14.835","15.105","14.835","0.45K","1.71%"
"Aug 23, 2018","15.363","15.305","15.305","15.305","0.00K","-1.35%"
"Aug 22, 2018","15.573","15.010","15.035","15.000","0.14K","-0.05%"
"Aug 21, 2018","15.581","15.030","15.030","15.030","0.05K","0.63%"
"Aug 20, 2018","15.483","14.985","15.000","14.935","0.19K","4.86%"
"Aug 19, 2018","14.765","14.750","14.775","14.740","-","-4.43%"
"Aug 17, 2018","15.450","14.890","14.910","14.890","0.11K","-0.53%"
"Aug 16, 2018","15.533","14.885","15.035","14.885","0.02K","1.68%"
"Aug 15, 2018","15.276","15.255","15.255","14.705","0.06K","-4.07%"
"Aug 14, 2018","15.924","15.330","15.355","15.320","0.07K","0.38%"
"Aug 13, 2018","15.863","15.490","15.530","15.270","0.19K","3.51%"
"Aug 12, 2018","15.325","15.310","15.345","15.310","-","-5.28%"
"Aug 10, 2018","16.179","15.695","15.710","15.580","0.15K","-1.03%"
"Aug 09, 2018","16.347","15.795","15.800","15.740","0.19K","0.22%"
"Aug 08, 2018","16.311","15.645","15.725","15.640","0.15K","0.38%"
"Aug 07, 2018","16.249","15.775","15.775","15.650","0.13K","0.18%"
"Aug 06, 2018","16.220","15.635","15.635","15.585","0.05K","4.95%"
"Aug 05, 2018","15.455","15.425","15.455","15.425","-","-5.42%"
"Aug 03, 2018","16.340","15.560","15.765","15.560","0.11K","0.49%"
"Aug 02, 2018","16.260","15.875","15.875","15.875","0.02K","-0.53%"
"Aug 01, 2018","16.347","15.865","15.865","15.865","0.00K","-0.63%"
"Jul 31, 2018","16.450","15.870","15.885","15.870","0.00K","0.16%"
"Jul 30, 2018","16.424","15.805","15.830","15.805","0.01K","5.89%"
"Jul 29, 2018","15.510","15.500","15.530","15.490","-","-5.31%"
"Jul 27, 2018","16.379","15.665","15.775","15.655","0.02K","-0.01%"
"Jul 26, 2018","16.380","15.850","15.850","15.700","0.06K","-0.60%"
"Jul 25, 2018","16.479","16.060","16.060","16.055","0.08K","0.40%"
"Jul 24, 2018","16.414","16.095","16.105","16.000","0.01K","0.56%"
"Jul 23, 2018","16.322","15.690","15.690","15.690","0.05K","5.00%"
"Jul 22, 2018","15.545","15.555","15.555","15.515","-","-5.51%"
"Jul 20, 2018","16.452","15.840","15.840","15.840","0.01K","0.88%"
"Jul 19, 2018","16.308","15.700","15.700","15.585","0.08K","-1.09%"
"Jul 18, 2018","16.488","15.735","15.735","15.735","0.04K","-0.30%"
"Jul 17, 2018","16.537","16.065","16.065","15.935","0.22K","-1.22%"
"Jul 16, 2018","16.741","16.150","16.150","16.135","0.08K","5.72%"
"Jul 15, 2018","15.835","15.805","15.855","15.805","-","-5.44%"
"Jul 13, 2018","16.746","16.115","16.115","16.115","0.26K","-0.97%"
"Jul 12, 2018","16.910","16.155","16.310","16.155","0.40K","0.99%"
"Jul 11, 2018","16.744","16.290","16.290","16.160","0.36K","-1.64%"
"Jul 10, 2018","17.023","16.595","16.595","16.595","0.00K","-0.29%"
"Jul 09, 2018","17.072","16.455","16.465","16.450","0.40K","6.04%"
"Jul 08, 2018","16.100","16.070","16.100","16.070","-","-5.27%"
"Jul 06, 2018","16.996","16.385","16.385","16.380","0.07K","-0.14%"
"Jul 05, 2018","17.019","16.075","16.105","15.895","0.21K","5.51%"
"Jul 04, 2018","16.130","16.080","16.195","16.040","-","-4.92%"
"Jul 03, 2018","16.964","16.350","16.350","16.345","0.06K","1.24%"
"Jul 02, 2018","16.756","16.220","16.225","16.135","0.07K","3.69%"
"Jul 01, 2018","16.160","16.145","16.180","16.135","-","-5.66%"
"Jun 29, 2018","17.130","15.965","16.115","15.910","2.77K","0.94%"
"Jun 28, 2018","16.971","16.460","16.460","16.330","0.00K","-1.14%"
"Jun 27, 2018","17.167","16.550","16.555","16.440","0.02K","-0.54%"
"Jun 26, 2018","17.261","16.685","16.685","16.685","0.01K","-0.47%"
"Jun 25, 2018","17.342","16.815","16.815","16.720","0.01K","5.26%"
"Jun 24, 2018","16.475","16.455","16.485","16.435","-","-5.72%"
"Jun 22, 2018","17.475","16.800","16.800","16.800","0.01K","0.76%"
"Jun 21, 2018","17.343","16.306","16.306","16.306","-","0.12%"
"Jun 20, 2018","17.322","16.289","16.289","16.289","-","-0.09%"
"Jun 19, 2018","17.338","16.730","16.735","16.730","0.00K","-0.70%"
"Jun 18, 2018","17.460","16.880","16.880","16.880","0.00K","5.28%"
"Jun 17, 2018","16.585","16.545","16.590","16.540","-","-5.26%"
"Jun 15, 2018","17.506","17.180","17.220","16.625","0.02K","-4.35%"
"Jun 14, 2018","18.303","17.120","17.285","17.115","0.10K","1.49%"
"Jun 13, 2018","18.035","17.480","17.480","17.480","0.01K","0.57%"
"Jun 12, 2018","17.933","16.849","16.849","16.849","-","-0.35%"
"Jun 11, 2018","17.996","16.870","16.910","16.870","0.02K","7.21%"
"Jun 10, 2018","16.785","16.820","16.825","16.770","-","-5.61%"
"Jun 08, 2018","17.783","16.735","16.760","16.735","0.02K","-0.41%"
"Jun 07, 2018","17.857","17.315","17.315","17.315","0.00K","0.67%"
"Jun 06, 2018","17.738","16.465","16.465","16.455","0.09K","0.80%"
"Jun 05, 2018","17.597","16.355","16.495","16.355","0.02K","0.57%"
"Jun 04, 2018","17.497","16.379","16.379","16.379","0.04K","6.62%"
"Jun 03, 2018","16.410","16.430","16.430","16.405","-","-6.26%"
"Jun 01, 2018","17.505","16.880","16.880","16.880","0.14K","-0.06%"
"May 31, 2018","17.516","16.500","16.500","16.500","0.07K","-0.50%"
"May 30, 2018","17.604","16.340","16.505","16.260","0.40K","1.01%"
"May 29, 2018","17.428","16.400","16.400","16.400","0.13K","5.66%"
"May 28, 2018","16.495","16.510","16.525","16.440","-","-0.09%"
"May 27, 2018","16.510","16.530","16.530","16.490","-","-6.37%"
"May 25, 2018","17.633","16.550","16.550","16.535","0.06K","-0.82%"
"May 24, 2018","17.779","17.270","17.270","17.230","0.01K","1.62%"
"May 23, 2018","17.496","16.295","16.295","16.285","0.03K","-0.99%"
"May 22, 2018","17.671","16.540","16.540","16.540","0.07K","0.31%"
"May 21, 2018","17.616","16.450","16.460","16.450","0.02K","7.06%"
"May 20, 2018","16.455","16.465","16.470","16.425","-","-6.27%"
"May 18, 2018","17.556","16.380","16.405","16.380","0.03K","-0.16%"
"May 17, 2018","17.585","16.830","16.830","16.830","0.01K","0.71%"
"May 16, 2018","17.461","16.297","16.297","16.297","0.05K","0.63%"
"May 15, 2018","17.351","16.720","16.720","16.720","0.00K","-2.18%"
"May 14, 2018","17.738","16.650","16.650","16.550","0.07K","6.06%"
"May 13, 2018","16.725","16.700","16.730","16.685","-","-6.31%"
"May 11, 2018","17.851","16.725","16.725","16.725","0.03K","-0.03%"
"May 10, 2018","17.857","16.460","16.685","16.455","0.04K","1.24%"
"May 09, 2018","17.638","16.515","16.515","16.455","0.15K","0.37%"
"May 08, 2018","17.573","16.975","16.975","16.945","0.00K","-0.08%"
"May 07, 2018","17.587","16.955","16.955","16.955","0.00K","6.36%"
"May 06, 2018","16.535","16.560","16.565","16.535","-","-6.10%"
"May 04, 2018","17.609","16.935","16.935","16.935","0.00K","0.43%"
"May 03, 2018","17.533","16.370","16.530","16.340","0.64K","0.42%"
"May 02, 2018","17.460","16.760","16.760","16.760","0.00K","1.45%"
"May 01, 2018","17.211","16.280","16.285","16.000","1.41K","-1.61%"
"Apr 30, 2018","17.492","16.475","16.485","16.140","1.57K","6.30%"
"Apr 29, 2018","16.455","16.475","16.475","16.455","-","-6.46%"
"Apr 27, 2018","17.591","16.950","16.950","16.950","0.00K","-0.45%"
"Apr 26, 2018","17.670","16.960","16.960","16.960","0.00K","-0.05%"
"Apr 25, 2018","17.679","17.020","17.020","17.020","0.00K","-1.11%"
"Apr 24, 2018","17.878","17.210","17.210","17.210","0.00K","0.72%"
"Apr 23, 2018","17.751","17.430","17.430","17.155","0.00K","3.90%"
"Apr 22, 2018","17.085","17.115","17.135","17.070","-","-6.63%"
"Apr 20, 2018","18.298","17.730","17.730","17.730","0.00K","-0.44%"
"Apr 19, 2018","18.378","17.170","17.170","17.170","0.00K","-0.08%"
"Apr 18, 2018","18.393","17.705","17.705","17.705","0.00K","2.65%"
"Apr 17, 2018","17.919","16.772","16.772","16.772","-","0.56%"
"Apr 16, 2018","17.820","16.662","16.662","16.662","0.12K","7.19%"
"Apr 15, 2018","16.625","16.660","16.670","16.565","-","-6.65%"
"Apr 13, 2018","17.809","16.628","16.628","16.628","-","1.07%"
"Apr 12, 2018","17.620","16.615","16.615","16.600","0.00K","-1.65%"
"Apr 11, 2018","17.916","16.738","16.738","16.738","-","0.98%"
"Apr 10, 2018","17.743","16.410","16.565","16.410","0.01K","0.27%"
"Apr 09, 2018","17.695","17.065","17.065","17.065","0.03K","8.00%"
"Apr 08, 2018","16.385","16.390","16.405","16.375","-","-6.61%"
"Apr 06, 2018","17.544","16.880","16.880","16.880","0.01K","0.02%"
"Apr 05, 2018","17.541","16.200","16.305","16.190","0.01K","0.54%"
"Apr 04, 2018","17.446","16.930","16.930","16.880","0.01K","-0.81%"
"Apr 03, 2018","17.589","16.347","16.347","16.347","-","-1.62%"
"Apr 02, 2018","17.879","16.940","17.010","16.940","0.01K","9.18%"
"Apr 01, 2018","16.375","16.335","16.395","16.325","-","-6.29%"
"Mar 29, 2018","17.474","16.250","16.250","16.210","0.04K","0.05%"
"Mar 28, 2018","17.465","16.450","16.450","16.195","0.08K","-1.72%"
"Mar 27, 2018","17.771","16.505","16.505","16.505","0.00K","-0.80%"
"Mar 26, 2018","17.914","17.150","17.150","17.150","0.00K","7.82%"
"Mar 25, 2018","16.615","16.560","16.655","16.560","-","-6.70%"
"Mar 23, 2018","17.809","17.160","17.210","17.155","0.01K","1.13%"
"Mar 22, 2018","17.610","16.490","16.505","16.490","0.00K","-0.19%"
"Mar 21, 2018","17.644","16.385","16.530","16.385","0.08K","1.38%"
"Mar 20, 2018","17.404","16.730","16.765","16.730","0.04K","-0.71%"
"Mar 19, 2018","17.528","16.165","16.260","16.165","0.14K","7.53%"
"Mar 18, 2018","16.300","16.315","16.335","16.280","-","-6.72%"
"Mar 16, 2018","17.475","16.840","16.840","16.840","0.00K","-0.84%"
"Mar 15, 2018","17.623","17.010","17.010","17.010","0.00K","-0.71%"
"Mar 14, 2018","17.749","17.110","17.110","17.110","0.03K","-0.52%"
"Mar 13, 2018","17.842","17.115","17.115","17.115","0.01K","0.55%"
"Mar 12, 2018","17.744","16.565","16.565","16.390","0.05K","6.76%"
"Mar 11, 2018","16.620","16.590","16.635","16.590","-","-6.72%"
"Mar 09, 2018","17.818","17.230","17.230","17.230","0.00K","0.66%"
"Mar 08, 2018","17.701","16.440","16.465","16.375","0.07K","0.07%"
"Mar 07, 2018","17.688","16.640","16.640","16.400","0.03K","-1.62%"
"Mar 06, 2018","17.979","16.370","16.810","16.370","0.34K","2.12%"
"Mar 05, 2018","17.605","17.155","17.165","17.080","0.03K","6.47%"
"Mar 04, 2018","16.535","16.540","16.560","16.505","-","-6.35%"
"Mar 02, 2018","17.657","16.390","16.495","16.360","0.08K","1.15%"
"Mar 01, 2018","17.456","16.350","16.465","16.090","0.56K","-0.73%"
"Feb 28, 2018","17.585","16.335","16.430","16.300","1.02K","0.11%"
"Feb 27, 2018","17.565","16.610","16.650","16.260","23.90K","-0.99%"
"Feb 26, 2018","17.740","16.542","16.542","16.542","-","7.84%"
"Feb 25, 2018","16.450","16.455","16.480","16.445","-","-6.88%"
"Feb 23, 2018","17.666","16.550","16.555","16.550","0.02K","-0.51%"
"Feb 22, 2018","17.756","16.570","16.570","16.570","0.02K","-0.21%"
"Feb 21, 2018","17.794","16.604","16.604","16.604","-","0.99%"
"Feb 20, 2018","17.620","16.425","16.425","16.425","0.03K","6.08%"
"Feb 19, 2018","16.610","16.600","16.690","16.570","-","0.03%"
"Feb 18, 2018","16.605","16.600","16.645","16.595","-","-7.25%"
"Feb 16, 2018","17.902","16.695","16.695","16.695","0.00K","-0.44%"
"Feb 15, 2018","17.981","16.777","16.777","16.777","0.02K","-0.38%"
"Feb 14, 2018","18.050","16.858","16.858","16.858","0.20K","1.95%"
"Feb 13, 2018","17.705","16.507","16.507","16.507","0.00K","-0.27%"
"Feb 12, 2018","17.753","16.375","16.375","16.345","0.00K","8.78%"
"Feb 11, 2018","16.320","16.295","16.325","16.280","-","-5.81%"
"Feb 09, 2018","17.327","16.116","16.116","16.116","0.02K","-1.18%"
"Feb 08, 2018","17.534","16.314","16.314","16.314","0.01K","0.57%"
"Feb 07, 2018","17.435","16.630","16.630","16.630","0.00K","-1.98%"
"Feb 06, 2018","17.788","16.705","16.705","16.540","0.21K","-0.51%"
"Feb 05, 2018","17.879","16.639","16.639","16.639","0.01K","7.74%"
"Feb 04, 2018","16.595","16.555","16.625","16.515","-","-7.41%"
"Feb 02, 2018","17.923","16.676","16.676","16.676","0.00K","-2.43%"
"Feb 01, 2018","18.370","17.118","17.118","17.118","-","-0.47%"
"Jan 31, 2018","18.456","17.175","17.210","17.175","0.02K","1.07%"
"Jan 30, 2018","18.260","17.055","17.185","17.025","0.02K","-0.37%"
"Jan 29, 2018","18.328","17.068","17.068","17.068","0.02K","5.27%"
"Jan 28, 2018","17.410","17.420","17.440","17.365","-","-6.63%"
"Jan 26, 2018","18.646","17.382","17.382","17.382","0.00K","-0.94%"
"Jan 25, 2018","18.823","18.300","18.300","18.300","0.03K","0.66%"
"Jan 24, 2018","18.699","17.425","17.425","17.425","0.00K","3.50%"
"Jan 23, 2018","18.067","17.480","17.480","17.480","0.00K","-0.42%"
"Jan 22, 2018","18.144","16.985","16.985","16.985","0.00K","6.23%"
"Jan 21, 2018","17.080","17.060","17.100","17.040","-","-5.59%"
"Jan 19, 2018","18.091","16.935","16.990","16.935","0.04K","0.47%"
"Jan 18, 2018","18.006","17.000","17.010","16.960","0.01K","-1.16%"
"Jan 17, 2018","18.217","17.095","17.120","16.970","0.09K","-0.10%"
"Jan 16, 2018","18.236","17.305","17.325","17.305","0.00K","4.93%"
"Jan 15, 2018","17.380","17.240","17.445","17.225","-","0.78%"
"Jan 14, 2018","17.245","17.240","17.270","17.225","-","-5.09%"
"Jan 12, 2018","18.169","16.925","17.120","16.920","0.05K","1.11%"
"Jan 11, 2018","17.970","16.955","16.965","16.905","0.04K","-0.38%"
"Jan 10, 2018","18.038","17.555","17.555","17.555","0.00K","0.27%"
"Jan 09, 2018","17.989","16.945","16.945","16.945","0.01K","-0.71%"
"Jan 08, 2018","18.117","17.064","17.064","17.064","-","4.90%"
"Jan 07, 2018","17.270","17.280","17.285","17.270","-","-5.30%"
"Jan 05, 2018","18.237","17.205","17.205","17.205","0.00K","0.15%"
"Jan 04, 2018","18.210","17.085","17.230","17.085","0.03K","0.08%"
"Jan 03, 2018","18.196","17.080","17.160","17.080","0.00K","0.36%"
"Jan 02, 2018","18.131","17.155","17.160","17.125","0.03K","6.22%"
"Jan 01, 2018","17.070","17.025","17.085","17.020","-","-5.53%"
"Dec 29, 2017","18.070","16.920","17.045","16.920","0.02K","1.26%"
"Dec 28, 2017","17.846","16.650","16.820","16.650","0.21K","0.93%"
"Dec 27, 2017","17.681","16.595","16.625","16.580","0.09K","0.86%"
"Dec 26, 2017","17.531","16.480","16.480","16.480","0.06K","6.96%"
"Dec 25, 2017","16.390","16.435","16.435","16.365","-","-5.64%"
"Dec 22, 2017","17.369","16.140","16.320","16.140","0.19K","1.20%"
"Dec 21, 2017","17.163","16.095","16.120","16.095","0.05K","-0.21%"
"Dec 20, 2017","17.199","16.095","16.175","16.095","0.02K","0.81%"
"Dec 19, 2017","17.060","16.160","16.160","16.080","0.02K","-0.28%"
"Dec 18, 2017","17.108","15.980","16.075","15.980","0.05K","6.46%"
"Dec 17, 2017","16.070","16.075","16.090","16.060","-","-5.29%"
"Dec 15, 2017","16.968","16.010","16.010","15.955","0.37K","0.75%"
"Dec 14, 2017","16.841","16.000","16.000","15.800","0.03K","0.38%"
"Dec 13, 2017","16.777","15.640","15.995","15.620","0.19K","1.22%"
"Dec 12, 2017","16.575","15.665","15.700","15.555","0.20K","-0.72%"
"Dec 11, 2017","16.696","15.775","15.800","15.625","0.08K","5.24%"
"Dec 10, 2017","15.865","15.850","15.880","15.850","-","-5.20%"
"Dec 08, 2017","16.735","15.675","15.765","15.655","0.08K","0.14%"
"Dec 07, 2017","16.711","15.880","15.885","15.600","0.17K","-0.90%"
"Dec 06, 2017","16.862","16.040","16.050","15.870","0.21K","-0.68%"
"Dec 05, 2017","16.978","16.250","16.280","15.980","0.08K","-1.78%"
"Dec 04, 2017","17.285","16.310","16.340","16.190","0.89K","5.33%"
"Dec 03, 2017","16.410","16.350","16.435","16.340","-","-5.16%"
"Dec 01, 2017","17.303","16.385","16.485","16.200","0.52K","-0.54%"
"Nov 30, 2017","17.397","16.480","16.520","16.285","1.59K","-0.43%"
"Nov 29, 2017","17.472","16.810","16.865","16.450","22.56K","-1.95%"
"Nov 28, 2017","17.820","17.020","17.025","17.020","0.00K","-1.13%"
"Nov 27, 2017","18.024","17.020","17.020","17.020","0.00K","5.97%"
"Nov 26, 2017","17.009","17.025","17.025","16.998","-","-5.50%"
"Nov 24, 2017","17.999","16.990","16.990","16.990","0.00K","5.28%"
"Nov 23, 2017","17.096","17.096","17.157","17.067","-","-5.65%"
"Nov 22, 2017","18.119","17.101","17.101","17.101","-","0.89%"
"Nov 21, 2017","17.960","16.930","16.930","16.930","0.00K","0.75%"
"Nov 20, 2017","17.827","16.827","16.827","16.827","-","3.25%"
"Nov 19, 2017","17.266","17.289","17.302","17.249","-","-5.94%"
"Nov 17, 2017","18.357","17.125","17.305","17.125","0.00K","1.70%"
"Nov 16, 2017","18.050","16.950","16.970","16.950","0.01K","0.62%"
"Nov 15, 2017","17.938","16.940","16.940","16.940","0.00K","-0.58%"
"Nov 14, 2017","18.042","16.905","16.905","16.905","0.00K","0.20%"
"Nov 13, 2017","18.006","16.840","17.010","16.840","0.00K","6.53%"
"Nov 12, 2017","16.902","16.872","16.911","16.864","-","-5.16%"
"Nov 10, 2017","17.822","17.000","17.000","17.000","0.00K","-0.66%"
"Nov 09, 2017","17.941","16.930","16.930","16.930","0.00K","-0.93%"
"Nov 08, 2017","18.109","17.106","17.106","17.106","0.01K","1.12%"
"Nov 07, 2017","17.909","16.925","16.925","16.925","0.00K","-1.56%"
"Nov 06, 2017","18.192","17.205","17.225","17.205","0.01K","7.89%"
"Nov 05, 2017","16.861","16.851","16.869","16.816","-","-5.23%"
"Nov 03, 2017","17.791","17.105","17.105","16.790","0.01K","-1.66%"
"Nov 02, 2017","18.091","17.065","17.065","17.060","0.02K","-0.15%"
"Nov 01, 2017","18.118","16.990","17.060","16.990","0.03K","2.67%"
"Oct 31, 2017","17.646","16.795","16.795","16.650","0.30K","-0.85%"
"Oct 30, 2017","17.797","16.715","16.845","16.715","0.12K","5.70%"
"Oct 29, 2017","16.838","16.861","16.861","16.817","-","-4.92%"
"Oct 27, 2017","17.710","16.702","16.702","16.702","0.00K","-0.35%"
"Oct 26, 2017","17.772","16.764","16.764","16.764","0.06K","-0.62%"
"Oct 25, 2017","17.882","16.868","16.868","16.868","0.03K","-0.22%"
"Oct 24, 2017","17.922","16.890","16.945","16.890","0.06K","-0.61%"
"Oct 23, 2017","18.032","16.920","16.920","16.870","0.02K","6.10%"
"Oct 22, 2017","16.996","17.044","17.044","16.979","-","-5.75%"
"Oct 20, 2017","18.033","17.170","17.170","16.990","0.02K","-0.99%"
"Oct 19, 2017","18.213","16.990","17.220","16.990","0.01K","1.44%"
"Oct 18, 2017","17.955","16.943","16.943","16.943","0.01K","-0.25%"
"Oct 17, 2017","18.000","17.000","17.010","17.000","0.06K","-1.80%"
"Oct 16, 2017","18.330","17.420","17.430","17.280","0.03K","5.06%"
"Oct 15, 2017","17.447","17.421","17.449","17.403","-","-4.98%"
"Oct 13, 2017","18.361","17.215","17.380","17.215","0.07K","0.78%"
"Oct 12, 2017","18.218","17.205","17.220","17.205","0.04K","0.74%"
"Oct 11, 2017","18.085","17.145","17.200","17.065","0.05K","-0.41%"
"Oct 10, 2017","18.159","17.890","18.170","17.890","0.01K","1.34%"
"Oct 09, 2017","17.919","16.865","16.930","16.865","0.00K","6.44%"
"Oct 08, 2017","16.835","16.817","16.862","16.812","-","-5.10%"
"Oct 06, 2017","17.739","16.590","16.710","16.430","0.02K","0.89%"
"Oct 05, 2017","17.583","16.650","16.710","16.620","0.02K","0.13%"
"Oct 04, 2017","17.560","16.645","16.820","16.515","0.05K","-0.13%"
"Oct 03, 2017","17.582","16.530","16.585","16.530","0.04K","-0.05%"
"Oct 02, 2017","17.591","16.595","16.635","16.525","0.02K","5.69%"
"Oct 01, 2017","16.644","16.660","16.670","16.621","-","-5.51%"
"Sep 29, 2017","17.614","16.810","16.810","16.715","0.02K","-0.86%"
"Sep 28, 2017","17.766","16.750","16.830","16.655","0.18K","0.11%"
"Sep 27, 2017","17.746","16.700","16.815","16.695","0.04K","-0.29%"
"Sep 26, 2017","17.798","16.875","16.890","16.775","0.11K","-1.48%"
"Sep 25, 2017","18.065","16.850","17.090","16.810","0.17K","6.53%"
"Sep 24, 2017","16.957","17.033","17.033","16.931","-","-5.27%"
"Sep 22, 2017","17.901","16.985","16.985","16.905","0.09K","-0.21%"
"Sep 21, 2017","17.938","16.895","16.920","16.800","0.21K","-1.76%"
"Sep 20, 2017","18.260","17.255","17.340","17.010","0.09K","0.22%"
"Sep 19, 2017","18.220","17.135","17.240","17.115","0.16K","0.70%"
"Sep 18, 2017","18.094","17.490","17.520","17.030","0.21K","2.80%"
"Sep 17, 2017","17.602","17.663","17.663","17.590","-","-5.61%"
"Sep 15, 2017","18.648","17.760","17.800","17.550","0.24K","-0.47%"
"Sep 14, 2017","18.737","17.650","17.760","17.580","0.28K","-0.28%"
"Sep 13, 2017","18.790","17.860","17.910","17.635","0.43K","-0.05%"
"Sep 12, 2017","18.800","17.780","17.870","17.705","0.36K","-0.01%"
"Sep 11, 2017","18.801","17.890","17.890","17.695","0.40K","4.86%"
"Sep 10, 2017","17.930","17.859","17.953","17.828","-","-5.70%"
"Sep 08, 2017","19.014","18.090","18.160","17.915","0.36K","0.07%"
"Sep 07, 2017","19.001","17.840","18.105","17.795","0.81K","0.70%"
"Sep 06, 2017","18.868","17.915","17.970","17.800","0.31K","-0.18%"
"Sep 05, 2017","18.902","17.780","17.980","17.775","0.95K","5.52%"
"Sep 04, 2017","17.914","17.929","18.025","17.865","-","-0.11%"
"Sep 03, 2017","17.934","17.895","17.957","17.873","-","-4.48%"
"Sep 01, 2017","18.775","17.565","17.720","17.445","0.54K","1.30%"
"Aug 31, 2017","18.534","17.420","17.600","17.255","1.47K","0.34%"
"Aug 30, 2017","18.471","17.390","17.460","17.285","21.20K","-0.05%"
"Aug 29, 2017","18.481","17.422","17.422","17.422","0.00K","-0.06%"
"Aug 28, 2017","18.492","17.431","17.431","17.431","99.64K","8.51%"
"Aug 27, 2017","17.042","17.069","17.216","17.040","-","-5.80%"
"Aug 25, 2017","18.091","17.038","17.038","17.038","0.07K","0.49%"
"Aug 24, 2017","18.003","17.055","17.060","17.055","0.05K","-0.44%"
"Aug 23, 2017","18.082","17.032","17.032","17.032","0.04K","0.28%"
"Aug 22, 2017","18.031","16.962","16.962","16.962","0.02K","-0.20%"
"Aug 21, 2017","18.068","16.995","16.995","16.995","0.02K","6.94%"
"Aug 20, 2017","16.896","16.939","16.944","16.829","-","-6.45%"
"Aug 18, 2017","18.060","16.980","16.980","16.980","0.03K","-0.30%"
